ProductCode,Name,FaName,BrandName,BrandId,CategoryName,CategoryId
gsp-10476,Samsung Galaxy Tab S9 5G - 12GB/256GB - Single SIM,تبلت گلکسی تب S9 سامسونگ - 256 گیگابایت - رم 12 گیگابایت - تک سیم کارت,سامسونگ,1,تبلت,106
gsp-12031,Samsung Galaxy Tab S9 Plus 5G - 12GB/256GB - Single SIM,تبلت گلکسی تب S9 Plus سامسونگ - 256 گیگابایت - رم 12 گیگابایت - تک سیم کارت,سامسونگ,1,تبلت,106
gsp-12032,Samsung Galaxy Tab S9 FE Plus 5G - 12GB/256GB - Single SIM,تبلت گلکسی تب S9 FE Plus سامسونگ - 256 گیگابایت - رم 12 گیگابایت - تک سیم کارت,سامسونگ,1,تبلت,106
gsp-12033,Samsung Galaxy Tab S9 FE Plus 5G - 8GB/128GB - Single SIM,تبلت گلکسی تب S9 FE Plus سامسونگ - 128 گیگابایت - رم 8 گیگابایت - تک سیم کارت,سامسونگ,1,تبلت,106
gsp-11779,Samsung EP-TA845 45 Watt Wall Charger,شارژر دیواری سامسونگ 45 وات مدل EP-TA845,سامسونگ,1,شارژر گوشی,121
gsp-11773,Samsung Galaxy S24 5G Vietnam 128GB/8GB RAM,گوشی موبایل سامسونگ مدل گلکسی S24 ظرفیت 128 گیگابایت رم 8 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11774,Samsung Galaxy M04 128GB/4GB RAM,گوشی موبایل سامسونگ مدل گلکسی M04 ظرفیت 128 گیگابایت رم 4 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-11711,Samsung Galaxy S24 Ultra 5G Vietnam 512GB/12GB RAM,گوشی موبایل سامسونگ مدل گلکسی S24 اولترا 5G ظرفیت 512 گیگابایت رم 12 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11693,Samsung AKG EO-IC100 With Type-C Port Wired Handsfree,هندزفری با سیم سامسونگ AKG مدل EO-IC100 با پورت Type-C,سامسونگ,1,هندزفری بلوتوثی,111
gsp-11583,Samsung EHS61 Wired Handsfree,هندزفری سیمی سامسونگ مدل EHS61,سامسونگ,1,هندزفری بلوتوثی,111
gsp-11604,Samsung Fast charging cable 1.8 meters Type-C To Type-C - EP-DX510,کابل شارژ فست 1.8 متری Samsung Type-C To Type-C مدل EP-DX510,سامسونگ,1,کابل اتصال,116
gsp-11591,Samsung SY-888 Wired Handsfree,هندزفری با سیم سامسونگ مدل SY-888,سامسونگ,1,هندزفری بلوتوثی,111
gsp-11625,Samsung Galaxy S24 5G Vietnam 256GB/8GB RAM,گوشی موبایل سامسونگ مدل گلکسی S24 ظرفیت 256 گیگابایت رم 8 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11624,Samsung Galaxy S24 Plus 5G Vietnam 256GB/12GB RAM,گوشی موبایل سامسونگ مدل گلکسی S24 پلاس ظرفیت 256 گیگابایت رم 12 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11468,Samsung Galaxy S24 Ultra 5G Vietnam 256GB/12GB RAM,گوشی موبایل سامسونگ مدل گلکسی S24 اولترا 5G ظرفیت 256 گیگابایت رم 12 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11374,Samsung Galaxy S24 Ultra 5G  256GB/12GB RAM,گوشی موبایل سامسونگ مدل گلکسی S24 الترا 5G ظرفیت 256 گیگابایت رم 12 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-11376,Samsung Galaxy S24 Ultra 5G 512GB/512GB RAM,گوشی موبایل سامسونگ مدل گلکسی S24 اولترا 5G ظرفیت 512 گیگابایت رم 12 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-11483,Samsung AKG EO-IG955 Wired Handsfree,هندزفری با سیم سامسونگ AKG مدل EO-IG955,سامسونگ,1,هندزفری بلوتوثی,111
gsp-11125,Samsung Galaxy A15 5G Vietnam 256GB/8GB RAM,گوشی موبایل سامسونگ مدل گلکسی A15 5G ظرفیت 256 گیگابایت رم 8 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11080,Samsung Galaxy A15 4G 256GB/8GB RAM,گوشی موبایل سامسونگ مدل گلکسی A15 4G ظرفیت 256 گیگابایت رم 8 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-11026,Samsung Galaxy A15 4G 128GB/8GB RAM,گوشی موبایل سامسونگ مدل گلکسی A15 4G ظرفیت 128 گیگابایت رم 8 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-11024,Samsung Galaxy A15 5G 256GB/8GB RAM,گوشی موبایل سامسونگ مدل گلکسی A15 5G ظرفیت 256 گیگابایت رم 8 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-11129,Samsung Galaxy A15 4G Vietnam 256GB/8GB RAM,گوشی موبایل سامسونگ مدل گلکسی A15 4G ظرفیت 256 گیگابایت رم 8 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11126,Samsung Galaxy A15 4G Vietnam 128GB/8GB RAM,گوشی موبایل سامسونگ مدل گلکسی A15 4G ظرفیت 128 گیگابایت رم 8 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11342,Samsung Galaxy A05s 4G Vietnam 64GB/4GB RAM,گوشی موبایل سامسونگ مدل گلکسی A05s 4G ظرفیت 64 گیگابایت رم 4 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11339,Samsung Galaxy A05 4G Vietnam 128GB/4GB RAM,گوشی موبایل سامسونگ مدل گلکسی A05 4G ظرفیت 128 گیگابایت رم 4 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11079,Samsung Galaxy A15 4G 128GB/6GB RAM,گوشی موبایل سامسونگ مدل گلکسی A15 4G ظرفیت 128 گیگابایت رم 6 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-11078,Samsung Galaxy A15 4G 128GB/4GB RAM,گوشی موبایل سامسونگ مدل گلکسی A15 4G ظرفیت 128 گیگابایت رم 4 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-10966,Samsung Galaxy A05 4G 128GB/4GB RAM,گوشی موبایل سامسونگ مدل گلکسی A05 4G ظرفیت 128گیگابایت رم 4 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-10965,Samsung Galaxy A05 4G 64GB/4GB RAM,گوشی موبایل سامسونگ مدل گلکسی A05 4G ظرفیت 64 گیگابایت رم 4 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-10968,Samsung Galaxy A05s 4G 128GB/4GB RAM,گوشی موبایل سامسونگ مدل گلکسی A05s 4G ظرفیت 128 گیگابایت رم 4 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-10419,Samsung Galaxy M34 5G 128GB/6GB RAM,گوشی موبایل سامسونگ مدل گلکسی M34 5G ظرفیت 128 گیگابایت رم 6 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-10267,Samsung Galaxy F54 5G 8GB/256GB RAM,گوشی موبایل سامسونگ مدل گلکسی F54 5G ظرفیت 256 گیگابایت رم 8 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-10977,Samsung Galaxy S23 5G Vietnam 256GB/8GB RAM,گوشی موبایل سامسونگ مدل گلکسی S23 5G ظرفیت 256 گیگابایت رم 8 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-10978,Samsung Galaxy Z Fold 4 5G Vietnam 256GB/12GB RAM,گوشی موبایل سامسونگ مدل گلکسی زد فولد 4 5G ظرفیت 256 گیگابایت رم 12 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-10994,Samsung Galaxy Buds FE Bluetooth Earbuds,هندزفری بی سیم سامسونگ مدل Galaxy Buds FE,سامسونگ,1,هندزفری بلوتوثی,111
gsp-10967,Samsung Galaxy A05 4G 128GB/6GB RAM,گوشی موبایل سامسونگ مدل گلکسی A05 4G ظرفیت 128 گیگابایت رم 6 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-10969,Samsung Galaxy A05s 4G 128GB/6GB RAM,گوشی موبایل سامسونگ مدل گلکسی A05s 4G ظرفیت 128 گیگابایت رم 6 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-10996,Samsung Galaxy A05 4G Vietnam 128GB/6GB RAM,گوشی موبایل سامسونگ مدل گلکسی A05 4G ظرفیت 128 گیگابایت رم 6 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11066,Samsung Galaxy A05s 4G 64GB/4GB RAM,گوشی موبایل سامسونگ مدل گلکسی A05s 4G ظرفیت 64 گیگابایت رم 4 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-11098,Samsung EP-TA845 Vietnam 45 Watt Wall Charger with Type-C Charger Cable,شارژر دیواری سامسونگ 45 وات مدل EP-TA845 Vietnam با کابل تبدیل Type-C (سه پین),سامسونگ,1,شارژر گوشی,121
gsp-11229,Samsung J5 GH59 wired Handsfree,هندزفری با سیم سامسونگ مدل J5 GH59,سامسونگ,1,هندزفری بلوتوثی,111
gsp-11230,Samsung C550 Wired Handsfree,هندزفری با سیم سامسونگ مدل C550,سامسونگ,1,هندزفری بلوتوثی,111
gsp-11228,Samsung J2 wired Handsfree,هندزفری سیمی سامسونگ مدل J2,سامسونگ,1,هندزفری با سیم,125
gsp-11234,Samsung AKG NOTE 10 with port Type-C Wired Handsfree,هندزفری سیمی سامسونگ AKG مدل NOTE 10 با پورت Type-C,سامسونگ,1,هندزفری با سیم,125
gsp-11231,Samsung LEVEL U2 Bluetooth Handsfree,هندزفری بی سیم سامسونگ مدل LEVEL U2,سامسونگ,1,هندزفری بلوتوثی,111
gsp-11232,Samsung LEVEL U2 Bluetooth Handsfree,هندزفری بی سیم سامسونگ مدل LEVEL U2,سامسونگ,1,هندزفری بلوتوثی,111
gsp-11233,Samsung Level U Pro Bluetooth Handsfree,هندزفری بی سیم سامسونگ مدل Level U Pro,سامسونگ,1,هندزفری بلوتوثی,111
gsp-11238,Samsung AKG GH59 with port Type-C Wired Handsfree,هندزفری با سیم سامسونگ AKG مدل GH59 با پورت Type-C,سامسونگ,1,هندزفری بلوتوثی,111
gsp-11237,Samsung AKG S23 port Type-C Wired Handsfree,هندزفری با سیم سامسونگ AKG مدل S23 با پورت Type-C,سامسونگ,1,هندزفری بلوتوثی,111
gsp-11127,Samsung Galaxy A15 4G Vietnam 128GB/4GB RAM,گوشی موبایل سامسونگ مدل گلکسی A15 4G ظرفیت 128 گیگابایت رم 4 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11128,Samsung Galaxy A15 4G Vietnam 128GB/6GB RAM,گوشی موبایل سامسونگ مدل گلکسی A15 4G ظرفیت 128 گیگابایت رم 6 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11240,Samsung AKG S8 Wired Handsfree,هندزفری با سیم سامسونگ AKG مدل S8,سامسونگ,1,هندزفری بلوتوثی,111
gsp-11239,Samsung GH59 with port Type-C Bluetooth Handsfree,هندزفری با سیم سامسونگ مدل GH59 با پورت Type-C,سامسونگ,1,هندزفری بلوتوثی,111
gsp-11241,Samsung AKG S10 Wired Handsfree,هندزفری با سیم سامسونگ AKG مدل S10,سامسونگ,1,هندزفری بلوتوثی,111
gsp-11242,Samsung AKG S8-YSS Wired Handsfree,هندزفری با سیم سامسونگ AKG مدل S8-YSS,سامسونگ,1,هندزفری بلوتوثی,111
gsp-11247,Samsung AKG EO-IG955 with Type-C port Wired Handsfree,هندزفری سیمی سامسونگ AKG مدل EO-IG955 با پورت Type-C,سامسونگ,1,هندزفری بلوتوثی,111
gsp-11028,Samsung Galaxy A25 128GB/6GB RAM,گوشی موبایل سامسونگ مدل گلکسی A25 ظرفیت 128 گیگابایت رم 6 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-11319,Samsung Galaxy A25 Vietnam 128GB/6GB RAM,گوشی موبایل سامسونگ مدل گلکسی A25 ظرفیت 128 گیگابایت رم 6 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11321,Samsung Galaxy A25 Vietnam 256GB/8GB RAM,گوشی موبایل سامسونگ مدل گلکسی A25 ظرفیت 256 گیگابایت رم 8 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11322,Samsung Galaxy A25 256GB/8GB RAM,گوشی موبایل سامسونگ مدل گلکسی A25 ظرفیت 256 گیگابایت رم 8 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-11333,Samsung Galaxy A25 Vietnam 128GB/8GB RAM,گوشی موبایل سامسونگ مدل گلکسی A25 ظرفیت 128 گیگابایت رم 8 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11334,Samsung Galaxy A25 128GB/8GB RAM,گوشی موبایل سامسونگ مدل گلکسی A25 ظرفیت 128 گیگابایت رم 8 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-11341,Samsung Galaxy A05s 4G Vietnam 128GB/6GB RAM,گوشی موبایل سامسونگ مدل گلکسی A05s 4G ظرفیت 128 گیگابایت رم 6 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11338,Samsung Galaxy A05 4G Vietnam 64GB/4GB RAM,گوشی موبایل سامسونگ مدل گلکسی A05 4G ظرفیت 64 گیگابایت رم 4 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-11340,Samsung Galaxy A05s 4G Vietnam 128GB/4GB RAM,گوشی موبایل سامسونگ مدل گلکسی A05s 4G ظرفیت 128 گیگابایت رم 4 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-10930,Samsung EP-TA200 15 Watt Wall Charger,شارژر دیواری سامسونگ 15 وات مدل EP-TA200,سامسونگ,1,شارژر گوشی,121
gsp-10931,Samsung Galaxy Watch 6 44mm,ساعت هوشمند سامسونگ Galaxy Watch 6 44mm,سامسونگ,1,ساعت هوشمند,190
gsp-10824,Samsung Galaxy Watch 6 Classic R950 43mm,ساعت هوشمند سامسونگ Galaxy Watch 6 Classic 43mm,سامسونگ,1,ساعت هوشمند,190
gsp-9361,Samsung Galaxy A73 5G SM-A736B/DS Vietnam 256GB/8GB RAM,گوشی موبایل سامسونگ مدل گلکسی A73 5G ظرفیت 256 گیگابایت رم 8 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-9297,Samsung Galaxy A23 Vietnam 128GB/4GB RAM,گوشی موبایل سامسونگ مدل گلکسی A23 SM-A235F/DS ظرفیت 128 گیگابایت رم 4 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-9299,Samsung Galaxy A23 Vietnam 64GB/4GB RAM,گوشی موبایل سامسونگ مدل گلکسی A23 SM-A235F/DS ظرفیت 64 گیگابایت رم 4 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-10885,Samsung Galaxy Watch 6 40mm SM-R930,ساعت هوشمند سامسونگ مدل Galaxy Watch 6 40mm SM-R930,سامسونگ,1,ساعت هوشمند,190
gsp-10826,Samsung Galaxy Watch 6 Classic R960 47mm,ساعت هوشمند سامسونگ Galaxy Watch 6 Classic 47mm,سامسونگ,1,ساعت هوشمند,190
gsp-10907,Samsung A14 15 Watt Wall Charger,شارژر دیواری سامسونگ 15 وات مدل A14,سامسونگ,1,شارژر گوشی,121
gsp-10915,Samsung Galaxy Z Fold 5 512GB/12GB RAM,گوشی موبایل سامسونگ مدل گلکسی Z Fold 5 ظرفیت 512 گیگابایت رم 12 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-10916,Samsung Galaxy Z Fold 5 Vietnam 512GB/12GB RAM,گوشی موبایل سامسونگ مدل گلکسی Z Fold 5 ظرفیت 512 گیگابایت رم 12 گیگابایت-ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-10917,Samsung Galaxy Z Fold 5 Vietnam 256GB/12GB RAM,گوشی موبایل سامسونگ مدل گلکسی Z Fold 5 ظرفیت 256 گیگابایت رم 12 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-10882,Samsung Galaxy S23 FE Vietnam 128GB/8GB RAM,گوشی موبایل سامسونگ مدل گلکسی S23 FE ظرفیت 128 گیگابایت رم 8 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-10920,Samsung Galaxy S22 Ultra 5G Vietnam 256GB/12GB RAM,گوشی موبایل سامسونگ مدل گلکسی S22 الترا 5G ظرفیت 256 گیگابایت رم 12گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-9356,Samsung Galaxy A33 5G Vietnam 128GB/6GB RAM,گوشی موبایل سامسونگ مدل گلکسی A33 5G SM-A336E/DSN ظرفیت 128 گیگابایت رم 6 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-9270,Samsung Galaxy A13 Vietnam 128GB/6GB RAM,گوشی موبایل سامسونگ مدل گلکسی A13 SM/A135F/DS ظرفیت 128 گیگابایت رم 6 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-9298,Samsung Galaxy A23 64GB/4GB RAM,گوشی موبایل سامسونگ مدل گلکسی A23 SM-A235F/DS ظرفیت 64 گیگابایت رم 4 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-9271,Samsung Galaxy A13 Vietnam 64GB/4GB RAM,گوشی موبایل سامسونگ مدل گلکسی A13 SM-A137 ظرفیت 64 گیگابایت رم 4 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-9357,Samsung Galaxy A32 Vietnam 128GB/6GB RAM,گوشی موبایل سامسونگ مدل گلکسی A32 SM-A325F/DS ظرفیت 128 گیگابایت رم 6 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-10921,Samsung Galaxy Z Flip 5 5G Vietnam 256B/8GB RAM,گوشی موبایل سامسونگ مدل گلکسی Z Flip 5 ظرفیت 256 گیگابایت رم 8 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
gsp-10877,Samsung Galaxy A04 128GB/4GB RAM,گوشی موبایل سامسونگ مدل گلکسی A04 SM-A045F/DS ظرفیت 128 گیگابایت رم 4 گیگابایت,سامسونگ,1,گوشی موبایل,105
gsp-9355,Samsung Galaxy A33 5G Vietnam 128G/8GB RAM,گوشی موبایل سامسونگ مدل گلکسی A33 5G SM-A336E/DSN ظرفیت 128 گیگابایت رم 8 گیگابایت - ویتنام,سامسونگ,1,گوشی موبایل,105
